Date, Price,offtake pre-tax,tax,extra tax,offtake,injection,,
2/01/2019 15:00,60,0.087,0.09863,0.0189,0.20453,0.042,,
2/01/2019 16:00,69.95,0.099,0.09863,0.0189,0.21653,0.05,,
2/01/2019 17:00,80,0.11,0.09863,0.0189,0.22753,0.058,,
2/01/2019 18:00,77.67,0.107,0.09863,0.0189,0.22453,0.056,,
2/01/2019 19:00,76.53,0.106,0.09863,0.0189,0.22353,0.055,,
2/01/2019 20:00,67.29,0.096,0.09863,0.0189,0.21353,0.048,,
2/01/2019 21:00,55.64,0.083,0.09863,0.0189,0.20053,0.038,,
2/01/2019 22:00,53.81,0.08,0.09863,0.0189,0.19753,0.037,,
2/01/2019 23:00,52.43,0.079,0.09863,0.0189,0.19653,0.035,,
3/01/2019 0:00,50.12,0.076,0.09863,0.0189,0.19353,0.034,,
3/01/2019 1:00,47.1,0.073,0.09863,0.0189,0.19053,0.031,,
3/01/2019 2:00,46.4,0.072,0.09863,0.0189,0.18953,0.03,,
3/01/2019 3:00,44,0.07,0.09863,0.0189,0.18753,0.029,,
3/01/2019 4:00,43.88,0.069,0.09863,0.0189,0.18653,0.028,,
3/01/2019 5:00,45.92,0.072,0.09863,0.0189,0.18953,0.03,,
3/01/2019 6:00,52.46,0.079,0.09863,0.0189,0.19653,0.035,,
3/01/2019 7:00,58.63,0.086,0.09863,0.0189,0.20353,0.041,,
3/01/2019 8:00,65.08,0.093,0.09863,0.0189,0.21053,0.046,,
3/01/2019 9:00,75.58,0.105,0.09863,0.0189,0.22253,0.055,,
3/01/2019 10:00,79.68,0.109,0.09863,0.0189,0.22653,0.058,,
3/01/2019 11:00,74.29,0.103,0.09863,0.0189,0.22053,0.053,,
3/01/2019 12:00,73.7,0.103,0.09863,0.0189,0.22053,0.053,,
3/01/2019 13:00,70.31,0.099,0.09863,0.0189,0.21653,0.05,,
3/01/2019 14:00,69.9,0.098,0.09863,0.0189,0.21553,0.05,,
3/01/2019 15:00,68.45,0.097,0.09863,0.0189,0.21453,0.049,,
3/01/2019 16:00,70,0.099,0.09863,0.0189,0.21653,0.05,,
3/01/2019 17:00,73.7,0.103,0.09863,0.0189,0.22053,0.053,,
3/01/2019 18:00,83.7,0.114,0.09863,0.0189,0.23153,0.061,,
3/01/2019 19:00,71.34,0.1,0.09863,0.0189,0.21753,0.051,,
3/01/2019 20:00,68.38,0.097,0.09863,0.0189,0.21453,0.049,,
3/01/2019 21:00,61.72,0.089,0.09863,0.0189,0.20653,0.043,,
3/01/2019 22:00,53.81,0.08,0.09863,0.0189,0.19753,0.037,,
3/01/2019 23:00,49.98,0.076,0.09863,0.0189,0.19353,0.033,,
4/01/2019 0:00,51.63,0.078,0.09863,0.0189,0.19553,0.035,,
4/01/2019 1:00,47.11,0.073,0.09863,0.0189,0.19053,0.031,,
4/01/2019 2:00,47.07,0.073,0.09863,0.0189,0.19053,0.031,,
4/01/2019 3:00,46.21,0.072,0.09863,0.0189,0.18953,0.03,,
4/01/2019 4:00,47,0.073,0.09863,0.0189,0.19053,0.031,,
4/01/2019 5:00,46.91,0.073,0.09863,0.0189,0.19053,0.031,,
4/01/2019 6:00,59.54,0.087,0.09863,0.0189,0.20453,0.041,,
4/01/2019 7:00,68.4,0.097,0.09863,0.0189,0.21453,0.049,,
4/01/2019 8:00,74.19,0.103,0.09863,0.0189,0.22053,0.053,,
4/01/2019 9:00,80,0.11,0.09863,0.0189,0.22753,0.058,,
4/01/2019 10:00,85.38,0.116,0.09863,0.0189,0.23353,0.063,,
4/01/2019 11:00,82.61,0.113,0.09863,0.0189,0.23053,0.06,,
4/01/2019 12:00,69.67,0.098,0.09863,0.0189,0.21553,0.05,,
4/01/2019 13:00,69.73,0.098,0.09863,0.0189,0.21553,0.05,,
4/01/2019 14:00,69.73,0.098,0.09863,0.0189,0.21553,0.05,,
4/01/2019 15:00,73,0.102,0.09863,0.0189,0.21953,0.052,,
4/01/2019 16:00,76,0.105,0.09863,0.0189,0.22253,0.055,,
4/01/2019 17:00,89.9,0.121,0.09863,0.0189,0.23853,0.066,,
4/01/2019 18:00,73.3,0.102,0.09863,0.0189,0.21953,0.053,,
4/01/2019 19:00,55,0.082,0.09863,0.0189,0.19953,0.038,,
4/01/2019 20:00,52.73,0.079,0.09863,0.0189,0.19653,0.036,,
4/01/2019 21:00,52.12,0.079,0.09863,0.0189,0.19653,0.035,,
4/01/2019 22:00,51.43,0.078,0.09863,0.0189,0.19553,0.035,,
4/01/2019 23:00,50.64,0.077,0.09863,0.0189,0.19453,0.034,,
5/01/2019 0:00,50.02,0.076,0.09863,0.0189,0.19353,0.033,,
5/01/2019 1:00,46,0.072,0.09863,0.0189,0.18953,0.03,,
5/01/2019 2:00,45.68,0.071,0.09863,0.0189,0.18853,0.03,,
5/01/2019 3:00,45.49,0.071,0.09863,0.0189,0.18853,0.03,,
5/01/2019 4:00,45,0.071,0.09863,0.0189,0.18853,0.029,,
5/01/2019 5:00,43.8,0.069,0.09863,0.0189,0.18653,0.028,,
5/01/2019 6:00,45.9,0.072,0.09863,0.0189,0.18953,0.03,,
5/01/2019 7:00,46.68,0.073,0.09863,0.0189,0.19053,0.031,,
5/01/2019 8:00,51.65,0.078,0.09863,0.0189,0.19553,0.035,,
5/01/2019 9:00,52.41,0.079,0.09863,0.0189,0.19653,0.035,,
5/01/2019 10:00,52.62,0.079,0.09863,0.0189,0.19653,0.036,,
5/01/2019 11:00,52.71,0.079,0.09863,0.0189,0.19653,0.036,,
5/01/2019 12:00,73,0.102,0.09863,0.0189,0.21953,0.052,,
5/01/2019 13:00,73,0.102,0.09863,0.0189,0.21953,0.052,,
5/01/2019 14:00,68.96,0.097,0.09863,0.0189,0.21453,0.049,,
5/01/2019 15:00,64.12,0.092,0.09863,0.0189,0.20953,0.045,,
5/01/2019 16:00,59.61,0.087,0.09863,0.0189,0.20453,0.041,,
5/01/2019 17:00,75.14,0.104,0.09863,0.0189,0.22153,0.054,,
5/01/2019 18:00,74.7,0.104,0.09863,0.0189,0.22153,0.054,,
5/01/2019 19:00,73,0.102,0.09863,0.0189,0.21953,0.052,,
5/01/2019 20:00,68.07,0.096,0.09863,0.0189,0.21353,0.048,,
5/01/2019 21:00,53.62,0.08,0.09863,0.0189,0.19753,0.036,,
5/01/2019 22:00,52.82,0.079,0.09863,0.0189,0.19653,0.036,,
5/01/2019 23:00,62.36,0.09,0.09863,0.0189,0.20753,0.044,,
6/01/2019 0:00,51.95,0.078,0.09863,0.0189,0.19553,0.035,,
6/01/2019 1:00,50,0.076,0.09863,0.0189,0.19353,0.033,,
6/01/2019 2:00,48.38,0.074,0.09863,0.0189,0.19153,0.032,,
6/01/2019 3:00,48.02,0.074,0.09863,0.0189,0.19153,0.032,,
6/01/2019 4:00,45.91,0.072,0.09863,0.0189,0.18953,0.03,,
6/01/2019 5:00,47.17,0.073,0.09863,0.0189,0.19053,0.031,,
6/01/2019 6:00,48.19,0.074,0.09863,0.0189,0.19153,0.032,,
6/01/2019 7:00,49.11,0.075,0.09863,0.0189,0.19253,0.033,,
6/01/2019 8:00,50.7,0.077,0.09863,0.0189,0.19453,0.034,,
6/01/2019 9:00,53.4,0.08,0.09863,0.0189,0.19753,0.036,,
6/01/2019 10:00,56.55,0.084,0.09863,0.0189,0.20153,0.039,,
6/01/2019 11:00,60.02,0.087,0.09863,0.0189,0.20453,0.042,,
6/01/2019 12:00,60.22,0.088,0.09863,0.0189,0.20553,0.042,,
6/01/2019 13:00,55,0.082,0.09863,0.0189,0.19953,0.038,,
6/01/2019 14:00,52.39,0.079,0.09863,0.0189,0.19653,0.035,,
6/01/2019 15:00,51.57,0.078,0.09863,0.0189,0.19553,0.035,,
6/01/2019 16:00,54.71,0.081,0.09863,0.0189,0.19853,0.037,,
6/01/2019 17:00,63.43,0.091,0.09863,0.0189,0.20853,0.045,,
6/01/2019 18:00,67.37,0.096,0.09863,0.0189,0.21353,0.048,,
6/01/2019 19:00,67.2,0.095,0.09863,0.0189,0.21253,0.048,,
6/01/2019 20:00,66.03,0.094,0.09863,0.0189,0.21153,0.047,,
6/01/2019 21:00,55.36,0.082,0.09863,0.0189,0.19953,0.038,,
6/01/2019 22:00,58.59,0.086,0.09863,0.0189,0.20353,0.041,,
6/01/2019 23:00,51.89,0.078,0.09863,0.0189,0.19553,0.035,,
7/01/2019 0:00,46.03,0.072,0.09863,0.0189,0.18953,0.03,,
7/01/2019 1:00,47.98,0.074,0.09863,0.0189,0.19153,0.032,,
7/01/2019 2:00,47.84,0.074,0.09863,0.0189,0.19153,0.032,,
7/01/2019 3:00,46.11,0.072,0.09863,0.0189,0.18953,0.03,,
7/01/2019 4:00,46.08,0.072,0.09863,0.0189,0.18953,0.03,,
7/01/2019 5:00,47.62,0.074,0.09863,0.0189,0.19153,0.031,,
7/01/2019 6:00,55.77,0.083,0.09863,0.0189,0.20053,0.038,,
7/01/2019 7:00,68.61,0.097,0.09863,0.0189,0.21453,0.049,,
7/01/2019 8:00,74.15,0.103,0.09863,0.0189,0.22053,0.053,,
7/01/2019 9:00,74.93,0.104,0.09863,0.0189,0.22153,0.054,,
7/01/2019 10:00,73.59,0.103,0.09863,0.0189,0.22053,0.053,,
7/01/2019 11:00,71.23,0.1,0.09863,0.0189,0.21753,0.051,,
7/01/2019 12:00,67.27,0.096,0.09863,0.0189,0.21353,0.048,,
7/01/2019 13:00,65.14,0.093,0.09863,0.0189,0.21053,0.046,,
7/01/2019 14:00,62.56,0.09,0.09863,0.0189,0.20753,0.044,,
7/01/2019 15:00,57.56,0.085,0.09863,0.0189,0.20253,0.04,,
7/01/2019 16:00,56.99,0.084,0.09863,0.0189,0.20153,0.039,,
7/01/2019 17:00,72.82,0.102,0.09863,0.0189,0.21953,0.052,,
7/01/2019 18:00,52.89,0.079,0.09863,0.0189,0.19653,0.036,,
7/01/2019 19:00,50,0.076,0.09863,0.0189,0.19353,0.033,,
7/01/2019 20:00,51,0.077,0.09863,0.0189,0.19453,0.034,,
7/01/2019 21:00,49,0.075,0.09863,0.0189,0.19253,0.033,,
7/01/2019 22:00,47.54,0.073,0.09863,0.0189,0.19053,0.031,,
7/01/2019 23:00,44.4,0.07,0.09863,0.0189,0.18753,0.029,,
8/01/2019 0:00,36.7,0.061,0.09863,0.0189,0.17853,0.022,,
8/01/2019 1:00,45.56,0.071,0.09863,0.0189,0.18853,0.03,,
8/01/2019 2:00,39,0.064,0.09863,0.0189,0.18153,0.024,,
8/01/2019 3:00,40,0.065,0.09863,0.0189,0.18253,0.025,,
8/01/2019 4:00,32.8,0.057,0.09863,0.0189,0.17453,0.019,,
8/01/2019 5:00,43,0.068,0.09863,0.0189,0.18553,0.028,,
8/01/2019 6:00,53.96,0.081,0.09863,0.0189,0.19853,0.037,,
8/01/2019 7:00,53,0.08,0.09863,0.0189,0.19753,0.036,,
8/01/2019 8:00,59.8,0.087,0.09863,0.0189,0.20453,0.042,,
8/01/2019 9:00,60.1,0.087,0.09863,0.0189,0.20453,0.042,,
8/01/2019 10:00,55.89,0.083,0.09863,0.0189,0.20053,0.038,,
8/01/2019 11:00,53.48,0.08,0.09863,0.0189,0.19753,0.036,,
8/01/2019 12:00,48.7,0.075,0.09863,0.0189,0.19253,0.032,,
8/01/2019 13:00,49.01,0.075,0.09863,0.0189,0.19253,0.033,,
8/01/2019 14:00,52.38,0.079,0.09863,0.0189,0.19653,0.035,,
8/01/2019 15:00,52.37,0.079,0.09863,0.0189,0.19653,0.035,,
8/01/2019 16:00,52.84,0.079,0.09863,0.0189,0.19653,0.036,,
8/01/2019 17:00,78.24,0.108,0.09863,0.0189,0.22553,0.057,,
8/01/2019 18:00,52.29,0.079,0.09863,0.0189,0.19653,0.035,,
8/01/2019 19:00,48.38,0.074,0.09863,0.0189,0.19153,0.032,,
8/01/2019 20:00,50.1,0.076,0.09863,0.0189,0.19353,0.034,,
8/01/2019 21:00,51.12,0.077,0.09863,0.0189,0.19453,0.034,,
8/01/2019 22:00,50.66,0.077,0.09863,0.0189,0.19453,0.034,,
8/01/2019 23:00,46.72,0.073,0.09863,0.0189,0.19053,0.031,,
9/01/2019 0:00,42.6,0.068,0.09863,0.0189,0.18553,0.027,,
9/01/2019 1:00,39.5,0.064,0.09863,0.0189,0.18153,0.025,,
9/01/2019 2:00,37,0.062,0.09863,0.0189,0.17953,0.023,,
9/01/2019 3:00,42.4,0.068,0.09863,0.0189,0.18553,0.027,,
9/01/2019 4:00,36.42,0.061,0.09863,0.0189,0.17853,0.022,,
9/01/2019 5:00,42,0.067,0.09863,0.0189,0.18453,0.027,,
9/01/2019 6:00,50.63,0.077,0.09863,0.0189,0.19453,0.034,,
9/01/2019 7:00,57.51,0.085,0.09863,0.0189,0.20253,0.04,,
9/01/2019 8:00,66.69,0.095,0.09863,0.0189,0.21253,0.047,,
9/01/2019 9:00,65.9,0.094,0.09863,0.0189,0.21153,0.047,,
9/01/2019 10:00,68.2,0.097,0.09863,0.0189,0.21453,0.048,,
9/01/2019 11:00,54,0.081,0.09863,0.0189,0.19853,0.037,,
9/01/2019 12:00,51.09,0.077,0.09863,0.0189,0.19453,0.034,,
9/01/2019 13:00,50.1,0.076,0.09863,0.0189,0.19353,0.034,,
9/01/2019 14:00,52.56,0.079,0.09863,0.0189,0.19653,0.036,,
9/01/2019 15:00,53.95,0.081,0.09863,0.0189,0.19853,0.037,,
9/01/2019 16:00,64.37,0.092,0.09863,0.0189,0.20953,0.045,,
9/01/2019 17:00,75.64,0.105,0.09863,0.0189,0.22253,0.055,,
9/01/2019 18:00,74.22,0.103,0.09863,0.0189,0.22053,0.053,,
9/01/2019 19:00,55.98,0.083,0.09863,0.0189,0.20053,0.038,,
9/01/2019 20:00,54.73,0.081,0.09863,0.0189,0.19853,0.037,,
9/01/2019 21:00,50.02,0.076,0.09863,0.0189,0.19353,0.033,,
9/01/2019 22:00,52.64,0.079,0.09863,0.0189,0.19653,0.036,,
9/01/2019 23:00,50.31,0.077,0.09863,0.0189,0.19453,0.034,,
10/01/2019 0:00,51.07,0.077,0.09863,0.0189,0.19453,0.034,,
10/01/2019 1:00,49.61,0.076,0.09863,0.0189,0.19353,0.033,,
10/01/2019 2:00,48.63,0.075,0.09863,0.0189,0.19253,0.032,,
10/01/2019 3:00,48.8,0.075,0.09863,0.0189,0.19253,0.032,,
10/01/2019 4:00,48.5,0.075,0.09863,0.0189,0.19253,0.032,,
10/01/2019 5:00,49.8,0.076,0.09863,0.0189,0.19353,0.033,,
10/01/2019 6:00,59.29,0.087,0.09863,0.0189,0.20453,0.041,,
10/01/2019 7:00,72.6,0.101,0.09863,0.0189,0.21853,0.052,,
10/01/2019 8:00,81.17,0.111,0.09863,0.0189,0.22853,0.059,,
10/01/2019 9:00,81.79,0.112,0.09863,0.0189,0.22953,0.06,,
10/01/2019 10:00,81.15,0.111,0.09863,0.0189,0.22853,0.059,,
10/01/2019 11:00,80,0.11,0.09863,0.0189,0.22753,0.058,,
10/01/2019 12:00,76.39,0.106,0.09863,0.0189,0.22353,0.055,,
10/01/2019 13:00,75,0.104,0.09863,0.0189,0.22153,0.054,,
10/01/2019 14:00,76.06,0.105,0.09863,0.0189,0.22253,0.055,,
10/01/2019 15:00,75.4,0.105,0.09863,0.0189,0.22253,0.054,,
10/01/2019 16:00,76.78,0.106,0.09863,0.0189,0.22353,0.056,,
10/01/2019 17:00,83.45,0.114,0.09863,0.0189,0.23153,0.061,,
10/01/2019 18:00,85.15,0.115,0.09863,0.0189,0.23253,0.062,,
10/01/2019 19:00,78.16,0.108,0.09863,0.0189,0.22553,0.057,,
10/01/2019 20:00,71.92,0.101,0.09863,0.0189,0.21853,0.052,,
10/01/2019 21:00,67.25,0.095,0.09863,0.0189,0.21253,0.048,,
10/01/2019 22:00,62.04,0.09,0.09863,0.0189,0.20753,0.043,,
10/01/2019 23:00,51.07,0.077,0.09863,0.0189,0.19453,0.034,,
11/01/2019 0:00,46,0.072,0.09863,0.0189,0.18953,0.03,,
11/01/2019 1:00,44.2,0.07,0.09863,0.0189,0.18753,0.029,,
11/01/2019 2:00,45.43,0.071,0.09863,0.0189,0.18853,0.03,,
11/01/2019 3:00,46.42,0.072,0.09863,0.0189,0.18953,0.031,,
11/01/2019 4:00,45,0.071,0.09863,0.0189,0.18853,0.029,,
11/01/2019 5:00,43.5,0.069,0.09863,0.0189,0.18653,0.028,,
11/01/2019 6:00,50,0.076,0.09863,0.0189,0.19353,0.033,,
11/01/2019 7:00,54.78,0.082,0.09863,0.0189,0.19953,0.037,,
11/01/2019 8:00,60.02,0.087,0.09863,0.0189,0.20453,0.042,,
11/01/2019 9:00,69.96,0.099,0.09863,0.0189,0.21653,0.05,,
11/01/2019 10:00,70.27,0.099,0.09863,0.0189,0.21653,0.05,,
11/01/2019 11:00,71.33,0.1,0.09863,0.0189,0.21753,0.051,,
11/01/2019 12:00,53.61,0.08,0.09863,0.0189,0.19753,0.036,,
11/01/2019 13:00,52.48,0.079,0.09863,0.0189,0.19653,0.036,,
11/01/2019 14:00,50.96,0.077,0.09863,0.0189,0.19453,0.034,,
11/01/2019 15:00,50.69,0.077,0.09863,0.0189,0.19453,0.034,,
11/01/2019 16:00,51.17,0.078,0.09863,0.0189,0.19553,0.034,,
11/01/2019 17:00,65,0.093,0.09863,0.0189,0.21053,0.046,,
11/01/2019 18:00,52.11,0.079,0.09863,0.0189,0.19653,0.035,,
11/01/2019 19:00,51.28,0.078,0.09863,0.0189,0.19553,0.035,,
11/01/2019 20:00,51.17,0.078,0.09863,0.0189,0.19553,0.034,,
11/01/2019 21:00,47.37,0.073,0.09863,0.0189,0.19053,0.031,,
11/01/2019 22:00,46.45,0.072,0.09863,0.0189,0.18953,0.031,,
11/01/2019 23:00,45.88,0.072,0.09863,0.0189,0.18953,0.03,,
12/01/2019 0:00,46.8,0.073,0.09863,0.0189,0.19053,0.031,,
12/01/2019 1:00,46.48,0.072,0.09863,0.0189,0.18953,0.031,,
12/01/2019 2:00,49,0.075,0.09863,0.0189,0.19253,0.033,,
12/01/2019 3:00,43.69,0.069,0.09863,0.0189,0.18653,0.028,,
12/01/2019 4:00,46.27,0.072,0.09863,0.0189,0.18953,0.03,,
12/01/2019 5:00,42.6,0.068,0.09863,0.0189,0.18553,0.027,,
12/01/2019 6:00,42.98,0.068,0.09863,0.0189,0.18553,0.028,,
12/01/2019 7:00,50.99,0.077,0.09863,0.0189,0.19453,0.034,,
12/01/2019 8:00,54.5,0.081,0.09863,0.0189,0.19853,0.037,,
12/01/2019 9:00,62.11,0.09,0.09863,0.0189,0.20753,0.043,,
12/01/2019 10:00,65,0.093,0.09863,0.0189,0.21053,0.046,,
12/01/2019 11:00,64.01,0.092,0.09863,0.0189,0.20953,0.045,,
12/01/2019 12:00,51.98,0.078,0.09863,0.0189,0.19553,0.035,,
12/01/2019 13:00,49,0.075,0.09863,0.0189,0.19253,0.033,,
12/01/2019 14:00,51.75,0.078,0.09863,0.0189,0.19553,0.035,,
12/01/2019 15:00,52.5,0.079,0.09863,0.0189,0.19653,0.036,,
12/01/2019 16:00,52.81,0.079,0.09863,0.0189,0.19653,0.036,,
12/01/2019 17:00,59.47,0.087,0.09863,0.0189,0.20453,0.041,,
12/01/2019 18:00,49.9,0.076,0.09863,0.0189,0.19353,0.033,,
12/01/2019 19:00,49.59,0.076,0.09863,0.0189,0.19353,0.033,,
12/01/2019 20:00,48.42,0.074,0.09863,0.0189,0.19153,0.032,,
12/01/2019 21:00,49,0.075,0.09863,0.0189,0.19253,0.033,,
12/01/2019 22:00,47.58,0.074,0.09863,0.0189,0.19153,0.031,,
12/01/2019 23:00,47.55,0.073,0.09863,0.0189,0.19053,0.031,,
13/01/2019 0:00,52.4,0.079,0.09863,0.0189,0.19653,0.035,,
13/01/2019 1:00,47.93,0.074,0.09863,0.0189,0.19153,0.032,,
13/01/2019 2:00,43.44,0.069,0.09863,0.0189,0.18653,0.028,,
13/01/2019 3:00,33.48,0.058,0.09863,0.0189,0.17553,0.02,,
13/01/2019 4:00,34.63,0.059,0.09863,0.0189,0.17653,0.021,,
13/01/2019 5:00,34.63,0.059,0.09863,0.0189,0.17653,0.021,,
13/01/2019 6:00,28.97,0.053,0.09863,0.0189,0.17053,0.016,,
13/01/2019 7:00,40,0.065,0.09863,0.0189,0.18253,0.025,,
13/01/2019 8:00,38.3,0.063,0.09863,0.0189,0.18053,0.024,,
13/01/2019 9:00,47.33,0.073,0.09863,0.0189,0.19053,0.031,,
13/01/2019 10:00,48.8,0.075,0.09863,0.0189,0.19253,0.032,,
13/01/2019 11:00,51.5,0.078,0.09863,0.0189,0.19553,0.035,,
13/01/2019 12:00,51.52,0.078,0.09863,0.0189,0.19553,0.035,,
13/01/2019 13:00,50.99,0.077,0.09863,0.0189,0.19453,0.034,,
13/01/2019 14:00,50,0.076,0.09863,0.0189,0.19353,0.033,,
13/01/2019 15:00,50.84,0.077,0.09863,0.0189,0.19453,0.034,,
13/01/2019 16:00,51.82,0.078,0.09863,0.0189,0.19553,0.035,,
13/01/2019 17:00,72.5,0.101,0.09863,0.0189,0.21853,0.052,,
13/01/2019 18:00,51.55,0.078,0.09863,0.0189,0.19553,0.035,,
13/01/2019 19:00,51.73,0.078,0.09863,0.0189,0.19553,0.035,,
13/01/2019 20:00,48.28,0.074,0.09863,0.0189,0.19153,0.032,,
13/01/2019 21:00,47.61,0.074,0.09863,0.0189,0.19153,0.031,,
13/01/2019 22:00,45.1,0.071,0.09863,0.0189,0.18853,0.029,,
13/01/2019 23:00,42.2,0.067,0.09863,0.0189,0.18453,0.027,,
14/01/2019 0:00,46.52,0.072,0.09863,0.0189,0.18953,0.031,,
14/01/2019 1:00,42.4,0.068,0.09863,0.0189,0.18553,0.027,,
14/01/2019 2:00,46.48,0.072,0.09863,0.0189,0.18953,0.031,,
14/01/2019 3:00,46.37,0.072,0.09863,0.0189,0.18953,0.03,,
14/01/2019 4:00,45,0.071,0.09863,0.0189,0.18853,0.029,,
14/01/2019 5:00,46.67,0.072,0.09863,0.0189,0.18953,0.031,,
14/01/2019 6:00,50.41,0.077,0.09863,0.0189,0.19453,0.034,,
14/01/2019 7:00,58,0.085,0.09863,0.0189,0.20253,0.04,,
14/01/2019 8:00,63.14,0.091,0.09863,0.0189,0.20853,0.044,,
14/01/2019 9:00,66.3,0.094,0.09863,0.0189,0.21153,0.047,,
14/01/2019 10:00,65.5,0.094,0.09863,0.0189,0.21153,0.046,,
14/01/2019 11:00,51.94,0.078,0.09863,0.0189,0.19553,0.035,,
14/01/2019 12:00,48.3,0.074,0.09863,0.0189,0.19153,0.032,,
14/01/2019 13:00,51.57,0.078,0.09863,0.0189,0.19553,0.035,,
14/01/2019 14:00,51.73,0.078,0.09863,0.0189,0.19553,0.035,,
14/01/2019 15:00,62.12,0.09,0.09863,0.0189,0.20753,0.043,,
14/01/2019 16:00,65.17,0.093,0.09863,0.0189,0.21053,0.046,,
14/01/2019 17:00,85.74,0.116,0.09863,0.0189,0.23353,0.063,,
14/01/2019 18:00,63.14,0.091,0.09863,0.0189,0.20853,0.044,,
14/01/2019 19:00,56,0.083,0.09863,0.0189,0.20053,0.038,,
14/01/2019 20:00,52.14,0.079,0.09863,0.0189,0.19653,0.035,,
14/01/2019 21:00,55,0.082,0.09863,0.0189,0.19953,0.038,,
14/01/2019 22:00,51.68,0.078,0.09863,0.0189,0.19553,0.035,,
14/01/2019 23:00,47.43,0.073,0.09863,0.0189,0.19053,0.031,,
15/01/2019 0:00,46.67,0.072,0.09863,0.0189,0.18953,0.031,,
15/01/2019 1:00,42,0.067,0.09863,0.0189,0.18453,0.027,,
15/01/2019 2:00,38.3,0.063,0.09863,0.0189,0.18053,0.024,,
15/01/2019 3:00,36,0.061,0.09863,0.0189,0.17853,0.022,,
15/01/2019 4:00,42.2,0.067,0.09863,0.0189,0.18453,0.027,,
15/01/2019 5:00,44.3,0.07,0.09863,0.0189,0.18753,0.029,,
15/01/2019 6:00,47.4,0.073,0.09863,0.0189,0.19053,0.031,,
15/01/2019 7:00,57.45,0.085,0.09863,0.0189,0.20253,0.04,,
15/01/2019 8:00,62.36,0.09,0.09863,0.0189,0.20753,0.044,,
15/01/2019 9:00,61.72,0.089,0.09863,0.0189,0.20653,0.043,,
15/01/2019 10:00,60.2,0.088,0.09863,0.0189,0.20553,0.042,,
15/01/2019 11:00,56.82,0.084,0.09863,0.0189,0.20153,0.039,,
15/01/2019 12:00,55.7,0.083,0.09863,0.0189,0.20053,0.038,,
15/01/2019 13:00,54.9,0.082,0.09863,0.0189,0.19953,0.038,,
15/01/2019 14:00,54.37,0.081,0.09863,0.0189,0.19853,0.037,,
15/01/2019 15:00,52.12,0.079,0.09863,0.0189,0.19653,0.035,,
15/01/2019 16:00,55,0.082,0.09863,0.0189,0.19953,0.038,,
15/01/2019 17:00,62.8,0.091,0.09863,0.0189,0.20853,0.044,,
15/01/2019 18:00,50.86,0.077,0.09863,0.0189,0.19453,0.034,,
15/01/2019 19:00,51.07,0.077,0.09863,0.0189,0.19453,0.034,,
15/01/2019 20:00,50.82,0.077,0.09863,0.0189,0.19453,0.034,,
15/01/2019 21:00,49.99,0.076,0.09863,0.0189,0.19353,0.033,,
15/01/2019 22:00,48.79,0.075,0.09863,0.0189,0.19253,0.032,,
15/01/2019 23:00,47.1,0.073,0.09863,0.0189,0.19053,0.031,,
16/01/2019 0:00,41.6,0.067,0.09863,0.0189,0.18453,0.027,,
16/01/2019 1:00,38.3,0.063,0.09863,0.0189,0.18053,0.024,,
16/01/2019 2:00,44.2,0.07,0.09863,0.0189,0.18753,0.029,,
16/01/2019 3:00,42.1,0.067,0.09863,0.0189,0.18453,0.027,,
16/01/2019 4:00,39.7,0.065,0.09863,0.0189,0.18253,0.025,,
16/01/2019 5:00,39,0.064,0.09863,0.0189,0.18153,0.024,,
16/01/2019 6:00,46.63,0.072,0.09863,0.0189,0.18953,0.031,,
16/01/2019 7:00,60.05,0.087,0.09863,0.0189,0.20453,0.042,,
16/01/2019 8:00,63.14,0.091,0.09863,0.0189,0.20853,0.044,,
16/01/2019 9:00,60.2,0.088,0.09863,0.0189,0.20553,0.042,,
16/01/2019 10:00,56.01,0.083,0.09863,0.0189,0.20053,0.038,,
16/01/2019 11:00,56.74,0.084,0.09863,0.0189,0.20153,0.039,,
16/01/2019 12:00,54,0.081,0.09863,0.0189,0.19853,0.037,,
16/01/2019 13:00,52.69,0.079,0.09863,0.0189,0.19653,0.036,,
16/01/2019 14:00,55.32,0.082,0.09863,0.0189,0.19953,0.038,,
16/01/2019 15:00,53.72,0.08,0.09863,0.0189,0.19753,0.037,,
16/01/2019 16:00,60.39,0.088,0.09863,0.0189,0.20553,0.042,,
16/01/2019 17:00,63.1,0.091,0.09863,0.0189,0.20853,0.044,,
16/01/2019 18:00,52.67,0.079,0.09863,0.0189,0.19653,0.036,,
16/01/2019 19:00,50.92,0.077,0.09863,0.0189,0.19453,0.034,,
16/01/2019 20:00,49.7,0.076,0.09863,0.0189,0.19353,0.033,,
16/01/2019 21:00,49.5,0.076,0.09863,0.0189,0.19353,0.033,,
16/01/2019 22:00,48.08,0.074,0.09863,0.0189,0.19153,0.032,,
16/01/2019 23:00,48.2,0.074,0.09863,0.0189,0.19153,0.032,,
17/01/2019 0:00,48.6,0.075,0.09863,0.0189,0.19253,0.032,,
17/01/2019 1:00,46.6,0.072,0.09863,0.0189,0.18953,0.031,,
17/01/2019 2:00,46.9,0.073,0.09863,0.0189,0.19053,0.031,,
17/01/2019 3:00,46.76,0.073,0.09863,0.0189,0.19053,0.031,,
17/01/2019 4:00,46.94,0.073,0.09863,0.0189,0.19053,0.031,,
17/01/2019 5:00,48.6,0.075,0.09863,0.0189,0.19253,0.032,,
